game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401752808,2025,1,regular,Michigan,New Mexico,home,canon,net_pass_yards,251,255.0,4.0,4.0,sack_accounting
401752808,2025,1,regular,Michigan,New Mexico,home,canon,rush_attempts,32,31,-1,1,sack_accounting
401752808,2025,1,regular,Michigan,New Mexico,home,canon,rush_yards,201,198.0,-3.0,3.0,sack_accounting
401752808,2025,1,regular,Michigan,New Mexico,home,canon,interceptions,0,1,1,1,no_play_penalty
401752808,2025,1,regular,Michigan,New Mexico,home,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401752808,2025,1,regular,New Mexico,Michigan,away,canon,total_plays,76,75,-1,1,sack_accounting
401752808,2025,1,regular,New Mexico,Michigan,away,canon,total_yards,267,271.0,4.0,4.0,sack_accounting
401752808,2025,1,regular,New Mexico,Michigan,away,canon,pass_attempts,48,47,-1,1,sack_accounting
401752808,2025,1,regular,New Mexico,Michigan,away,canon,net_pass_yards,217,221.0,4.0,4.0,sack_accounting
401752808,2025,1,regular,New Mexico,Michigan,away,canon,turnovers,3,2,-1,1,no_play_penalty
401752808,2025,1,regular,New Mexico,Michigan,away,canon,interceptions,3,2,-1,1,no_play_penalty
401752798,2025,1,regular,USC,Missouri State,home,canon,total_plays,57,58,1,1,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,USC,Missouri State,home,canon,total_yards,597,631.0,34.0,34.0,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,USC,Missouri State,home,canon,net_pass_yards,364,388.0,24.0,24.0,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,USC,Missouri State,home,canon,rush_attempts,30,31,1,1,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,USC,Missouri State,home,canon,rush_yards,233,243.0,10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,USC,Missouri State,home,canon,turnovers,1,0,-1,1,no_play_penalty
401752798,2025,1,regular,USC,Missouri State,home,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401752798,2025,1,regular,Missouri State,USC,away,canon,total_plays,57,53,-4,4,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,Missouri State,USC,away,canon,total_yards,224,247.0,23.0,23.0,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,Missouri State,USC,away,canon,pass_attempts,28,26,-2,2,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,Missouri State,USC,away,canon,net_pass_yards,159,177.0,18.0,18.0,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,Missouri State,USC,away,canon,rush_attempts,29,27,-2,2,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,Missouri State,USC,away,canon,rush_yards,65,70.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401752798,2025,1,regular,Missouri State,USC,away,canon,turnovers,3,0,-3,3,no_play_penalty
401752798,2025,1,regular,Missouri State,USC,away,canon,interceptions,2,0,-2,2,no_play_penalty
401752798,2025,1,regular,Missouri State,USC,away,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401752798,2025,1,regular,Missouri State,USC,away,canon,third_down_attempts,14,13,-1,1,no_play_penalty
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,total_plays,81,79,-2,2,sack_accounting
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,total_yards,695,699.0,4.0,4.0,sack_accounting
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,pass_attempts,37,36,-1,1,sack_accounting
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,rush_attempts,44,43,-1,1,sack_accounting
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,rush_yards,295,299.0,4.0,4.0,sack_accounting
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,turnovers,2,0,-2,2,no_play_penalty
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,interceptions,2,0,-2,2,no_play_penalty
401752672,2025,1,regular,Ole Miss,Georgia State,home,canon,third_down_attempts,13,12,-1,1,no_play_penalty
401752672,2025,1,regular,Georgia State,Ole Miss,away,canon,total_plays,60,57,-3,3,sack_accounting
401752672,2025,1,regular,Georgia State,Ole Miss,away,canon,total_yards,260,269.0,9.0,9.0,sack_accounting
401752672,2025,1,regular,Georgia State,Ole Miss,away,canon,pass_attempts,25,22,-3,3,sack_accounting
401752672,2025,1,regular,Georgia State,Ole Miss,away,canon,completions,12,11,-1,1,no_play_penalty
401752672,2025,1,regular,Georgia State,Ole Miss,away,canon,net_pass_yards,69,78.0,9.0,9.0,sack_accounting
401752672,2025,1,regular,Georgia State,Ole Miss,away,canon,third_down_attempts,15,14,-1,1,no_play_penalty
401761592,2025,1,regular,Louisiana,Rice,home,canon,total_plays,59,58,-1,1,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Louisiana,Rice,home,canon,total_yards,239,251.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Louisiana,Rice,home,canon,rush_attempts,31,30,-1,1,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Louisiana,Rice,home,canon,rush_yards,151,163.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Louisiana,Rice,home,canon,turnovers,2,1,-1,1,kneel_accounting
401761592,2025,1,regular,Louisiana,Rice,home,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401761592,2025,1,regular,Louisiana,Rice,home,canon,third_down_attempts,15,14,-1,1,kneel_accounting
401761592,2025,1,regular,Rice,Louisiana,away,canon,total_plays,64,62,-2,2,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Rice,Louisiana,away,canon,total_yards,251,259.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Rice,Louisiana,away,canon,net_pass_yards,45,57.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Rice,Louisiana,away,canon,rush_attempts,55,53,-2,2,fumble_or_safety_swallows_scrimmage_type
401761592,2025,1,regular,Rice,Louisiana,away,canon,rush_yards,206,202.0,-4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401761594,2025,1,regular,Eastern Michigan,Texas State,away,canon,total_plays,67,65,-2,2,fumble_or_safety_swallows_scrimmage_type
401761594,2025,1,regular,Eastern Michigan,Texas State,away,canon,total_yards,391,409.0,18.0,18.0,fumble_or_safety_swallows_scrimmage_type
401761594,2025,1,regular,Eastern Michigan,Texas State,away,canon,pass_attempts,34,33,-1,1,fumble_or_safety_swallows_scrimmage_type
401761594,2025,1,regular,Eastern Michigan,Texas State,away,canon,rush_attempts,33,32,-1,1,fumble_or_safety_swallows_scrimmage_type
401761594,2025,1,regular,Eastern Michigan,Texas State,away,canon,rush_yards,143,161.0,18.0,18.0,fumble_or_safety_swallows_scrimmage_type
401761594,2025,1,regular,Eastern Michigan,Texas State,away,canon,third_down_attempts,15,14,-1,1,no_play_penalty
401760361,2025,1,regular,Fresno State,Georgia Southern,home,canon,total_yards,527,560.0,33.0,33.0,no_play_penalty
401760361,2025,1,regular,Fresno State,Georgia Southern,home,canon,net_pass_yards,176,192.0,16.0,16.0,no_play_penalty
401760361,2025,1,regular,Fresno State,Georgia Southern,home,canon,rush_yards,351,368.0,17.0,17.0,no_play_penalty
401760361,2025,1,regular,Georgia Southern,Fresno State,away,canon,total_plays,49,48,-1,1,no_play_penalty
401760361,2025,1,regular,Georgia Southern,Fresno State,away,canon,total_yards,242,247.0,5.0,5.0,no_play_penalty
401760361,2025,1,regular,Georgia Southern,Fresno State,away,canon,pass_attempts,28,27,-1,1,no_play_penalty
401760361,2025,1,regular,Georgia Southern,Fresno State,away,canon,completions,17,16,-1,1,no_play_penalty
401760361,2025,1,regular,Georgia Southern,Fresno State,away,canon,net_pass_yards,158,163.0,5.0,5.0,no_play_penalty
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,total_plays,55,51,-4,4,fumble_or_safety_swallows_scrimmage_type
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,total_yards,346,363.0,17.0,17.0,fumble_or_safety_swallows_scrimmage_type
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,pass_attempts,23,22,-1,1,fumble_or_safety_swallows_scrimmage_type
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,completions,13,12,-1,1,no_play_penalty
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,net_pass_yards,161,165.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,rush_attempts,32,29,-3,3,fumble_or_safety_swallows_scrimmage_type
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,rush_yards,185,198.0,13.0,13.0,fumble_or_safety_swallows_scrimmage_type
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,turnovers,0,1,1,1,no_play_penalty
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,interceptions,0,1,1,1,no_play_penalty
401756849,2025,1,regular,Arizona,Hawai'i,home,canon,third_down_attempts,11,10,-1,1,no_play_penalty
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,total_plays,75,71,-4,4,duplicate_plays
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,total_yards,293,292.0,-1.0,1.0,duplicate_plays
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,pass_attempts,47,43,-4,4,duplicate_plays
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,rush_yards,70,69.0,-1.0,1.0,duplicate_plays
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,turnovers,5,1,-4,4,no_play_penalty
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,interceptions,3,1,-2,2,no_play_penalty
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,fumbles_lost,2,0,-2,2,no_play_penalty
401756849,2025,1,regular,Hawai'i,Arizona,away,canon,third_down_attempts,14,12,-2,2,no_play_penalty
401752936,2025,1,regular,Oregon State,California,home,canon,total_plays,61,59,-2,2,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,Oregon State,California,home,canon,total_yards,313,326.0,13.0,13.0,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,Oregon State,California,home,canon,pass_attempts,34,33,-1,1,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,Oregon State,California,home,canon,net_pass_yards,248,256.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,Oregon State,California,home,canon,rush_attempts,27,26,-1,1,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,Oregon State,California,home,canon,rush_yards,65,70.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,California,Oregon State,away,canon,total_plays,62,60,-2,2,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,California,Oregon State,away,canon,total_yards,356,364.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,California,Oregon State,away,canon,net_pass_yards,234,235.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,California,Oregon State,away,canon,rush_attempts,32,30,-2,2,fumble_or_safety_swallows_scrimmage_type
401752936,2025,1,regular,California,Oregon State,away,canon,rush_yards,122,129.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401752800,2025,1,regular,UCLA,Utah,home,canon,total_plays,50,51,1,1,sack_accounting
401752800,2025,1,regular,UCLA,Utah,home,canon,total_yards,220,210.0,-10.0,10.0,sack_accounting
401752800,2025,1,regular,UCLA,Utah,home,canon,pass_attempts,22,23,1,1,sack_accounting
401752800,2025,1,regular,UCLA,Utah,home,canon,net_pass_yards,136,126.0,-10.0,10.0,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,total_plays,80,82,2,2,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,total_yards,492,489.0,-3.0,3.0,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,pass_attempts,26,27,1,1,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,completions,21,22,1,1,accepted_or_declined_penalty
401752800,2025,1,regular,Utah,UCLA,away,canon,net_pass_yards,206,221.0,15.0,15.0,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,rush_attempts,54,55,1,1,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,rush_yards,286,268.0,-18.0,18.0,sack_accounting
401752800,2025,1,regular,Utah,UCLA,away,canon,third_down_attempts,16,17,1,1,accepted_or_declined_penalty
401752805,2025,1,regular,Washington,Colorado State,home,canon,total_plays,75,74,-1,1,sack_accounting
401752805,2025,1,regular,Washington,Colorado State,home,canon,total_yards,509,512.0,3.0,3.0,sack_accounting
401752805,2025,1,regular,Washington,Colorado State,home,canon,rush_attempts,51,50,-1,1,sack_accounting
401752805,2025,1,regular,Washington,Colorado State,home,canon,rush_yards,283,286.0,3.0,3.0,sack_accounting
401752805,2025,1,regular,Washington,Colorado State,home,canon,third_down_attempts,14,13,-1,1,no_play_penalty
401752805,2025,1,regular,Colorado State,Washington,away,canon,total_yards,265,273.0,8.0,8.0,sack_accounting
401752805,2025,1,regular,Colorado State,Washington,away,canon,net_pass_yards,180,186.0,6.0,6.0,sack_accounting
401752805,2025,1,regular,Colorado State,Washington,away,canon,rush_yards,85,87.0,2.0,2.0,sack_accounting
401752680,2025,1,regular,South Carolina,Virginia Tech,home,canon,total_plays,53,56,3,3,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,South Carolina,Virginia Tech,home,canon,total_yards,334,317.0,-17.0,17.0,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,South Carolina,Virginia Tech,home,canon,rush_attempts,34,37,3,3,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,South Carolina,Virginia Tech,home,canon,rush_yards,125,108.0,-17.0,17.0,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,total_plays,72,70,-2,2,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,total_yards,336,348.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,pass_attempts,35,33,-2,2,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,net_pass_yards,221,234.0,13.0,13.0,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,rush_yards,115,114.0,-1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,third_down_attempts,18,17,-1,1,accepted_or_declined_penalty
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,third_down_conversions,8,6,-2,2,accepted_or_declined_penalty
401752680,2025,1,regular,Virginia Tech,South Carolina,away,canon,fourth_down_conversions,0,1,1,1,accepted_or_declined_penalty
401754522,2025,1,regular,Miami,Notre Dame,home,canon,total_plays,68,67,-1,1,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Miami,Notre Dame,home,canon,total_yards,332,334.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Miami,Notre Dame,home,canon,pass_attempts,31,30,-1,1,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Miami,Notre Dame,home,canon,rush_yards,127,129.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Miami,Notre Dame,home,canon,turnovers,0,1,1,1,accepted_or_declined_penalty
401754522,2025,1,regular,Miami,Notre Dame,home,canon,fumbles_lost,0,1,1,1,accepted_or_declined_penalty
401754522,2025,1,regular,Miami,Notre Dame,home,canon,fourth_down_attempts,2,1,-1,1,accepted_or_declined_penalty
401754522,2025,1,regular,Notre Dame,Miami,away,canon,total_plays,57,56,-1,1,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Notre Dame,Miami,away,canon,total_yards,315,318.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Notre Dame,Miami,away,canon,pass_attempts,30,29,-1,1,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Notre Dame,Miami,away,canon,rush_yards,94,97.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401754522,2025,1,regular,Notre Dame,Miami,away,canon,turnovers,2,1,-1,1,accepted_or_declined_penalty
401754522,2025,1,regular,Notre Dame,Miami,away,canon,fumbles_lost,1,0,-1,1,accepted_or_declined_penalty
401754523,2025,1,regular,North Carolina,TCU,home,canon,total_plays,49,47,-2,2,sack_accounting
401754523,2025,1,regular,North Carolina,TCU,home,canon,total_yards,222,264.0,42.0,42.0,sack_accounting
401754523,2025,1,regular,North Carolina,TCU,home,canon,pass_attempts,21,20,-1,1,sack_accounting
401754523,2025,1,regular,North Carolina,TCU,home,canon,rush_attempts,28,27,-1,1,sack_accounting
401754523,2025,1,regular,North Carolina,TCU,home,canon,rush_yards,50,92.0,42.0,42.0,sack_accounting
401754523,2025,1,regular,North Carolina,TCU,home,canon,turnovers,3,2,-1,1,no_play_penalty
401754523,2025,1,regular,North Carolina,TCU,home,canon,fumbles_lost,2,1,-1,1,no_play_penalty
401754523,2025,1,regular,North Carolina,TCU,home,canon,third_down_attempts,10,9,-1,1,no_play_penalty
401754523,2025,1,regular,North Carolina,TCU,home,canon,third_down_conversions,1,2,1,1,no_play_penalty
401754523,2025,1,regular,TCU,North Carolina,away,canon,total_plays,72,71,-1,1,sack_accounting
401754523,2025,1,regular,TCU,North Carolina,away,canon,pass_attempts,37,36,-1,1,sack_accounting
401754523,2025,1,regular,TCU,North Carolina,away,canon,third_down_attempts,12,11,-1,1,no_play_penalty
401754528,2025,2,regular,Louisville,James Madison,home,canon,total_yards,264,279.0,15.0,15.0,sack_accounting
401754528,2025,2,regular,Louisville,James Madison,home,canon,net_pass_yards,151,166.0,15.0,15.0,sack_accounting
401754528,2025,2,regular,Louisville,James Madison,home,canon,turnovers,1,0,-1,1,no_play_penalty
401754528,2025,2,regular,Louisville,James Madison,home,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401754528,2025,2,regular,James Madison,Louisville,away,canon,total_plays,78,77,-1,1,sack_accounting
401754528,2025,2,regular,James Madison,Louisville,away,canon,total_yards,263,271.0,8.0,8.0,sack_accounting
401754528,2025,2,regular,James Madison,Louisville,away,canon,pass_attempts,31,30,-1,1,sack_accounting
401754528,2025,2,regular,James Madison,Louisville,away,canon,rush_yards,126,134.0,8.0,8.0,sack_accounting
401754528,2025,2,regular,James Madison,Louisville,away,canon,turnovers,2,1,-1,1,no_play_penalty
401754528,2025,2,regular,James Madison,Louisville,away,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401752826,2025,2,regular,Maryland,Northern Illinois,home,canon,total_yards,340,360.0,20.0,20.0,duplicate_plays
401752826,2025,2,regular,Maryland,Northern Illinois,home,canon,pass_attempts,36,37,1,1,duplicate_plays
401752826,2025,2,regular,Maryland,Northern Illinois,home,canon,net_pass_yards,254,269.0,15.0,15.0,duplicate_plays
401752826,2025,2,regular,Maryland,Northern Illinois,home,canon,rush_attempts,28,27,-1,1,duplicate_plays
401752826,2025,2,regular,Maryland,Northern Illinois,home,canon,rush_yards,86,91.0,5.0,5.0,duplicate_plays
401752826,2025,2,regular,Maryland,Northern Illinois,home,canon,turnovers,1,0,-1,1,no_play_penalty
