game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,net_pass_yards,109,94.0,-15.0,15.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,rush_attempts,29,28,-1,1,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,rush_yards,89,134.0,45.0,45.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,third_down_attempts,13,12,-1,1,no_play_penalty
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,third_down_conversions,3,2,-1,1,no_play_penalty
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,fourth_down_attempts,1,0,-1,1,no_play_penalty
401856776,2026,1,regular,Georgia Tech,Colorado,home,raw,total_plays,54,52,-2,2,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Georgia Tech,Colorado,home,raw,total_yards,288,293.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Georgia Tech,Colorado,home,raw,rush_attempts,30,28,-2,2,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Georgia Tech,Colorado,home,raw,rush_yards,51,56.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Georgia Tech,Colorado,home,raw,turnovers,1,0,-1,1,no_play_penalty
401856776,2026,1,regular,Georgia Tech,Colorado,home,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,total_plays,76,72,-4,4,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,total_yards,307,308.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,completions,14,13,-1,1,no_play_penalty
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,net_pass_yards,124,116.0,-8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,rush_attempts,49,45,-4,4,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,rush_yards,183,192.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401856776,2026,1,regular,Colorado,Georgia Tech,away,raw,third_down_attempts,17,16,-1,1,no_play_penalty
401856768,2026,1,regular,Idaho,Utah,away,raw,total_plays,61,59,-2,2,fumble_or_safety_swallows_scrimmage_type
401856768,2026,1,regular,Idaho,Utah,away,raw,total_yards,225,233.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401856768,2026,1,regular,Idaho,Utah,away,raw,pass_attempts,30,29,-1,1,fumble_or_safety_swallows_scrimmage_type
